seller_id,seller_zip_code_prefix,seller_city,seller_state,seller_name
4965a7002cca77301c82d3f91b82e1a9,18074,sorocaba,SP,Daniela Sá
2d8cfba3fcd3170555941605edaa196a,6080,osasco,SP,Cauã Câmara
6039e27294dc75811c0d8a39069f52c0,6162,osasco,SP,Amanda Rodrigues
b45d7ebfb7378630f1bcd74b6ff86ff7,30285,belo horizonte,MG,Sara Borges
e2a1ac9bf33e5549a2a4f834e70df2f8,1210,sao paulo,SP,Luna Azevedo
bc07d855eac23aab5ac8a120f21d16b2,8710,mogi das cruzes,SP,Maria Cecília Pires
3492e68f37fd1df87f4f2f2ea247f445,13322,salto,SP,Clarice Correia
93bef6edaa84956e8e575016449b6351,3568,sao paulo,SP,Maria Isis Rodrigues
05ff92fedb5be47920fea08e501238b9,98803,santo angelo,RS,Thiago Lopes
68f86ba270525243e68ae74044f992b9,21941,rio de janeiro,RJ,Clarice Cavalcante
aeb36d67f1414f234d42a29e27cf1f17,9060,santo andre,SP,Sarah das Neves
916c9de0b5ad957346eeeb12f332687e,80240,curitiba,PR,Emilly Novaes
c68fb906c8f4b4b946d8386bfa6e5467,14870,jaboticabal,SP,Joaquim Silva
53d00c40e32aeb924a84ce72b1af869d,14940,ibitinga,SP,Olívia Sampaio
93dc87703c046b603023e75222018b45,30315,belo horizonte,MG,Asafe Camargo
10076e5788b8ee532724bcd460baf762,14315,batatais,SP,Catarina Pinto
804287717b9156fb7a787acd9af4fac1,87030,maringa,PR,Isabelly Castro
4dc646b9b9e8e411ef48ba000ea3ac6f,13272,valinhos,SP,Hadassa Mendes
e9c6969d40e6a3d2d0f90013165c2b98,3448,sao paulo,SP,Ayla Nunes
bd0a1b0aadca9a83d9304f7e8ff5fbd5,1212,sao paulo,SP,Maria Julia das Neves
340636a908b13bbe0f4fb63fbe1d0c03,12240,sao jose dos campos,SP,Eduarda Freitas
cf654707ed6a99f112c7ec3d6f314b8b,4615,sao paulo,SP,Rebeca Jesus
01c97ebb5cdac52891c0ed1c37ba0012,15804,catanduva,SP,Maria Cecília Pastor
f0b47fbbc6dee9aafe415a6e33051b3f,9360,maua,SP,Kamilly Novaes
bd149ed516d4c5d418d5781f8e18919f,7241,guarulhos,SP,João Lucas da Mota
3dbbce181edfaa4a597ec858c382d2ec,82515,curitiba,PR,Lucas Gabriel da Cruz
06532f10282704ef4c69168b914b77be,87140,paincandu,PR,Emanuella Ferreira
1127b7f2594683f2510f1c2c834a486b,13087,campinas,SP,Julia Novais
cd52a8efd71af3336b14b5039b951cc1,88136,palhoca,SP,Caroline Santos
79ed755314cfe6df0daef2c6cd3022cd,13503,rio claro,SP,Maria Isis Lopes
2c9e548be18521d1c43cde1c582c6de8,8752,mogi das cruzes,SP,Davi Luiz Jesus
bc47d5d1490df2b36add65d733eafaba,9163,santo andre,SP,Oliver Pereira
7caa63f175b1cecbfaadd8b5ab9998c7,2750,sao paulo,SP,Nathan Montenegro
de66a66f2dd06bb9ec37aa96987466a3,20910,rio de janeiro,RJ,Gustavo Nascimento
fec6275253471ace26d209bbaa64cd0f,28605,nova friburgo,RJ,Ana Júlia Sales
c31eff8334d6b3047ed34bebd4d62c36,13322,salto,SP,Rhavi Cavalcante
c87abc38c8ed3240861729e1aeadf221,5713,sao paulo,SP,Henry Carvalho
07a9bc7f61396b658ddf3ac534efe44c,2925,sao paulo,SP,Leandro Marques
822166ed1e47908f7cfb49946d03c726,25803,tres rios,RJ,Yan Novaes
a45314082d50d578a4721c9787ce09ab,15130,mirassol,SP,Gabriel Teixeira
98e164d549402270247f3c96a1a158ef,5083,sao paulo,SP,Antony Peixoto
59bbc819b99a733f02f0d6b49d1c253d,13043,campinas,SP,Ravi Lucca Pimenta
2e3be8a987a30d7544dbbda6861cc14e,30620,belo horizonte,MG,Rebeca Porto
b6c6854d4d92a5f6f46be8869da3fa1a,1042,sao paulo,SP,Mariane Cunha
f1b93673502375d491780bb49d615dbc,12228,sao jose dos campos,SP,Alice Silva
bbd3acfe6de99892e73940d3fdceaf68,9111,santo andre,SP,Cauê Pacheco
b3f19518fcec265b2e97af287725f981,15170,tanabi,SP,Ana Fernandes
b2ba3715d723d245138f291a6fe42594,3470,sao paulo,SP,Lucca Barbosa
b410bdd36d5db7a65dcd42b7ead933b8,74645,goiania,GO,Esther da Luz
31344c16881c08a8a72c6d2eb29918c1,36500,uba,MG,Samuel Abreu
4e42581f08e8cfc7c090f930bac4552a,13660,portoferreira,SP,Joana Costela
9a208dee8f95cfdf00760c4d627828ec,26125,belford roxo,RJ,Bernardo Fonseca
d58d521f3789def2e7a22715e0badd93,3643,sao paulo,SP,José Fernandes
0aea4c6ae1505b3228ddf3dd7822ee5b,18080,sorocaba,SP,Thomas Gonçalves
b3809b8d4394588a47c8470ea331e135,4810,sao paulo,SP,Gabriela Costela
fcb5ace8bcc92f75707dc0f01a27d269,7032,guarulhos,SP,Enrico Abreu
6a0cbc8af2e8abd1bdfb777943d174c6,14312,batatais,SP,Davi Luiz Sá
1b0b0f4f95e962d6f32fe90c759d0479,2737,sao paulo,SP,Ana Lívia Silva
70126eecc6aa1274392a1743866e9678,6449,barueri,SP,Bárbara Vargas
cb0b3bcf14e0a709df412a99424a59d7,4255,sao paulo,SP,Luiz Miguel da Paz
8931a84a914b3fe9b1ddaa4d704947ca,8410,sao paulo,SP,Maria Eduarda Garcia
7681ef142fd2c19048da7430856b5588,7074,guarulhos,SP,Pedro Lucas Caldeira
3771c85bac139d2344864ede5d9341e3,18087,sorocaba,SP,Luiz Fernando Pimenta
7ddcbb64b5bc1ef36ca8c151f6ec77df,4403,sao paulo,SP,Luara Caldeira
02b72cdeb9cfcc429f1af6f4e3f3b737,14940,ibitinga,SP,Ísis Barbosa
3481aa57cd91f9f9d3fa1fa12d9a3bf7,13360,capivari,SP,Isaque Cavalcanti
a218df5c097b0ca409cfaac1488cc7f6,14806,araraquara,SP,Liam Cavalcante
bd0389da23d89b726abf911cccc54596,71691,brasilia,DF,Eduarda Gonçalves
af3ef48d0e13835e529c29ac573c63e5,14802,araraquara,SP,Samuel Souza
855668e0971d4dfd7bef1b6a4133b41b,13257,itatiba,SP,Giovanna Teixeira
77e4abfd739aed9c46480f90f81c0eb4,70767,brasilia,DF,Maria Julia Cavalcanti
bac44fa8e13424950488659b5f765c41,4534,sao paulo,SP,Aurora da Mota
863d2ebcd347ce4922de7a0f9a5581d6,21041,rio de janeiro,RJ,José Cunha
1c68394e931a64f90ea236c5ea590300,87114,sarandi,PR,Daniela Novais
95b293867b5862941c9cd74f756a3c68,8223,sao paulo,SP,Ana Clara Marques
e62b2d6ac10570a035a30bafcf01d263,5767,sao paulo,SP,Stella Aragão
f63d8f293af3a6454377546bd9dd19ff,18110,votorantim,SP,Thiago Farias
7a425d299613df3e613bcf9d2eaf5c49,22790,rio de janeiro,RJ,Davi Luiz Costela
6bb0724edf0b62fb91ac404873a97241,6700,cotia,SP,Vinicius Macedo
112453736dbe3889cfb74e1aaa0ba0c1,3520,sao paulo,SP,Ravi Pinto
f593898ec748b7a8cb81fc04edafd98a,13920,pedreira,SP,José Sales
96f7c797de9ca20efbe14545bed63eec,14140,cravinhos,SP,Aylla Vasconcelos
77530e9772f57a62c906e1c21538ab82,80310,curitiba,PR,Eduardo Monteiro
297d5eccd19fa9a83b2630071ff105e4,80710,curitiba,PR,Lara Costela
191d55f7edb8524d525ed01b20fe32e8,73020,brasilia,DF,Fernando Moreira
ff69aa92bb6b1bf9b8b7a51c2ed9cf8b,8140,sao paulo,SP,Eloá Ferreira
5733d806668f8712c24b9abaefbfa642,89803,chapeco,SP,Isabela Moreira
65b081a070633e057c462abdd6fb9dd8,75650,morrinhos,GO,Benicio Dias
edf96ef93ed595084bbcbd9224bd2894,1545,sao paulo,SP,Maysa Câmara
6a8b085f816a1f75f92dbac6eb545f8f,14709,bebedouro,SP,Anna Liz Farias
f3295428338a40977a03f555246a70f4,29032,vitoria,ES,Ian Silva
75fbb52eda0cbc24f479d3b2fbfa8d3e,74560,goiania,GO,Luna Ramos
e5d4b2b0c3bca22085f7a19a28de0c42,89201,joinville,SC,Benjamim Aragão
6187a137b2af59dfdbad8d9f8c373c14,6268,osasco,SP,Yasmin da Rosa
062ce95fa2ad4dfaedfc79260130565f,95913,lajeado,RS,Maria Julia Martins
c200c73f9d7e5a08ca439d6a0803da7c,83507,almirante tamandare,PR,Evelyn da Costa
2ee0a0689f2f6a72f35a7cb6033f6e7e,19025,presidente prudente,SP,Luiz Otávio Jesus
a08692680c77d30a0b4280da5df01c5a,4719,sao paulo,SP,Heloisa Moreira
dd533b429f380718b70ad9922c294bae,14781,barretos,SP,Nina Aparecida
582d4f8675b945722eda7c0cb61ba4c7,11250,bertioga,SP,Vitor Camargo
74636e24f01da9268b0ed88dacd8513e,2941,sao paulo,SP,Diogo da Rocha
09bad886111255c5b5030314fc7f1a4a,1022,sao paulo,SP,Valentina Nascimento
94144541854e298c2d976cb893b81343,94451,viamao,RS,Valentina Moura
bf84056e679dbe9c69929847a40e338f,2537,sao paulo,SP,Vitor Leão
21c62b998a043ebe31161d38f84929fc,60110,fortaleza,CE,Luiz Gustavo Gonçalves
02d35243ea2e497335cd0f076b45675d,59077,natal,RN,Isaac Cunha
1c129092bf23f28a5930387c980c0dfc,2972,sao paulo,SP,Eloah Brito
a1040efe9ff4a6f93c28b0499eada8f5,13210,jundiai,SP,João Felipe Monteiro
2d9e8987a2ea5cf88dce330249043ff1,15155,jaci,SP,Fernando Porto
fdf736c18c589ed030e058312203e1b2,37704,pocos de caldas,MG,Lara Barbosa
e433f5fd4050e3352b5d83522b7fe24b,86702,arapongas,PR,Ana Vitória Montenegro
b01c2b7b8599b325103ebcddc67413e1,95800,venancio aires,RS,Mathias Rocha
bb5d956dece964a06c12bceb66b923ae,20930,rio de janeiro,RJ,Benicio Almeida
3afc536624bc2e65bddfb5db33cc01f3,30150,belo horizonte,MG,Leandro Castro
8090490573c6c0aa343a7231ebcb8c86,4130,sao paulo - sp,SP,Emanuella da Paz
26d6bbee02420494d471c9f6436929c0,81530,curitiba,PR,Mariah Peixoto
602044f2c16190c2c6e45eb35c2e21cb,14940,ibitinga,SP,Maria Julia Rodrigues
b347677812ea483b0f528eaf8cbc09b7,82540,curitiba,PR,José Pedro Campos
d94ba08b99bedd6a5f6c875ecc4a6fac,86800,apucarana,PR,Lorena Leão
880ce4951cf857ab1d9e0b75c1d856f4,31255,belo horizont,MG,Elisa Novais
b499c00f28f4b7069ff6550af8c1348a,13481,limeira,SP,Luara Viana
7a2d2949aea47fab95fd98d6c9f618b1,81350,curitiba,PR,Matheus Sousa
fad44952713764836814be105382aee5,21340,rio de janeiro,RJ,Lunna da Conceição
f1ed6bd0a9b11b581f16c851c6a5a527,90240,porto alegre,RS,Danilo Casa Grande
624f4ece8da4aafb77699233d480f8ef,5138,sao paulo,SP,Maria da Rocha
95e03ca3d4146e4011985981aeb959b9,21210,rio de janeiro,RJ,Antony Cassiano
1771297ac436903d1dd6b0e9279aa505,7025,guarulhos,SP,Ísis Fonseca
1d503743d2526f03f0c2c89540ee008c,1035,sao paulo,SP,Mateus da Conceição
fc5a0d7a310a7a41abf86a458585ff2b,3655,sao paulo,SP,José Miguel da Rocha
e1bed63d68ac36fe1f3061befe196af5,13848,mogi guacu,SP,Maria Julia Fernandes
73da1880b39c71de2b262bc7720c1494,13560,sao carlos,SP,Aylla Souza
df560393f3a51e74553ab94004ba5c87,87900,loanda,PR,Luiz Henrique Moura
253f95b3a0e6983ae18aed49fbc2b845,4141,sao paulo,SP,Noah Santos
834f3294fba9f932f56edc879193f925,14808,araraquara,SP,Guilherme Casa Grande
6c177e38df6d3f34182b1f1d427231bf,80430,curitiba,PR,João Gabriel Araújo
08d0949a9a17c027262db1f3c450c26c,85804,cascavel,PR,Eduardo Aparecida
11fb6f6d341adbe19e81733701704635,4133,sao paulo,SP,Vitor Gabriel Novaes
04843805947f0fc584fc1969b6e50fe7,93900,ivoti,RS,Eloah Farias
e3b4998c7a498169dc7bce44e6bb6277,3635,sao paulo,SP,Thiago Machado
a37c340b91cb0169e8b029db6440fba2,4424,sao paulo,SP,Ana Cecília Ramos
e628d4a53c109f09ca88098338b3a3f5,30170,belo horizonte,MG,Anthony Gabriel Almeida
381c83fdca332ea6afd896da20bf6e4a,80010,curitiba,PR,Ágatha Almeida
6fd52c528dcb38be2eea044946b811f8,8180,sao paulo,SP,Stella Lima
189ca3538ce9f920cacf0f982cbe223b,3589,sao paulo,SP,Benjamin Dias
20cb7c2fde3e5bf10f0bbe7394e1c6a9,86385,andira-pr,PR,Sophie Novaes
7e79d65b5c6f1f544b7daea036acf720,9572,sao caetano do sul,SP,Aylla Ribeiro
fd435faa3c0422b60440ea3480d0e77c,58073,joao pessoa,PB,Bella Barbosa
6bef34c5be6f2bbd70aa5165f6df94b1,89120,timbo,SC,Allana Novaes
ae9690c6e8fee182c28c9ff8e11ca52c,4361,sao paulo,SP,Bianca Mendonça
f7720c4fa8e3aba4546301ab80ea1f1b,81350,curitiba,PR,Thomas Lima
5bba18b40e8c973b0f32e748004775b0,15840,itajobi,SP,Luiz Otávio Alves
7b7f91e98f8c6def45a1407923304402,6154,osasco,SP,Ian Monteiro
4c2b230173bb36f9b240f2b8ac11786e,3933,sao paulo,SP,Isaque Vargas
a23266650e7c84bb93fbbba502137478,90220,porto alegre,RS,Francisco Marques
d2df77822373f19934e87694d8640767,86706,arapongas,PR,Isabel Rezende
8fbd63429be6d3e5e6d1a709b6464802,9130,santo andre,SP,Hadassa Freitas
ac6417315ae5da8f9a38ee11de6f7780,7400,aruja,SP,Arthur Siqueira
81336a0f57a33776419727a300249e90,13560,sao carlos,SP,Stephany Fogaça
02f623a8eb246f3c5f7c2f96462654e6,18611,botucatu,SP,Allana Ribeiro
56db5c0782e8f7ddc9343f9576ff6d16,88132,palhoca,SC,Ágatha Porto
29fe9f200d3fa0c668d2aa1ec7e08dfb,88330,balneario camboriu,SC,Isaac Guerra
271b8923c6a549e02d3c9fd1f8c0422b,11704,praia grande,SP,Augusto Sousa
4e06067cc08b3f41d837768d392c3ee3,32604,betim,MG,Isabela Novaes
ec933281fb017b5020d06df29c3f77e8,3820,sao paulo,SP,Sarah Pereira
49e7217cfe4e427191c378ec626d8737,35570,formiga,MG,Luiza Fernandes
34f563c82a85b99ae9e6d60db5fc2e28,93700,campo bom,RS,Yan Almeida
4ddeb3e828550cddc8d45c8bc36ab2d1,1131,sao paulo,SP,Maria Sophia Câmara
90d4125885ab6c86e8820a722be71974,6780,taboao da serra,SP,Pedro Lucas Silva
3a734b715d333a2588a3d54a0c9b8746,6132,osasco,SP,Allana Rocha
f5b84683a9bf9e1df748cf40f601b39c,1127,sao paulo,SP,Ryan Garcia
392e0502231ae2f8b29994ef6398cd77,18760,cerqueira cesar,SP,Ísis Correia
5d0363b33554b373851fc1622e4d5f3c,12952,atibaia,SP,Isis Almeida
6e85dc5ecd97a61094b89b046a509d8e,15845,marapoama,SP,Renan Moraes
417a1e6c7321084d2a0ae0d023cfad93,95885,imigrante,RS,Ana Beatriz Araújo
013900e863eace745d3ec7614cab5b1a,80740,curitiba,PR,João Gabriel da Mota
c157bdeedcbc9a8e3c8bf0d87ff24428,18120,mairinque,SP,Igor Abreu
fa3a0b5aabb344b9a92e3524b0202123,83020,sao jose dos pinhais,SP,João Gabriel das Neves
88cf19ec1fc2c58f161aee259d57142c,13570,sao carlos,SP,Antônio Aparecida
c13ef0cfbe42f190780f621ce81f2234,1207,sao paulo sp,SP,Maria Fernanda Siqueira
fc908879b9ca1bd65419e54e50432d38,4558,sao paulo,SP,Luan Mendonça
c679fb69a36e1d8349e8c50a217b4d58,95020,caxias do sul,RS,Ana Beatriz Ramos
17a053fcb14bd219540cbde0df490be0,13843,mogi guacu,SP,Davi Lucca Novais
2d34636518ba88f5349b732fcf8ba2e4,1039,sao paulo,SP,Yan Sá
d79e8478eed9999493990b44955fb22e,20081,rio de janeiro / rio de janeiro,RJ,Emanuel Rocha
458d868c9642f55f18f04e951a3fdde6,90670,porto alegre,RS,Vitor Hugo Almeida
41b14765bd56c8ad10971074380f9c0c,9070,santo andre,SP,Julia Costa
e439f7176d763f92de325271111b2fd5,89219,joinville,SC,Cauê Cardoso
7f2617c58d5d06806987308b45654351,4571,sao paulo,SP,Juan Nascimento
cac63f48c38cd7d002a7e846dcd99a23,13170,sumare,SP,Bella Sales
04ee0ec01589969663ba5967c0e0bdc0,95910,lajeado,RS,Maysa Marques
f00e21b1e91a79653163b7fd8f293ff1,37795,andradas,SP,Joaquim Souza
9140ef75cc8211c4035935e80e567204,87015,maringa,PR,Emilly Lopes
79a679c36c08d606b3fd47ead9de109b,2611,sao paulo,SP,Luiz Henrique Porto
cc5a78bbad32776dc4e3af205218368c,35501,divinopolis,MG,Arthur Gabriel Jesus
6eeed17989b0ae47c9f11ece6f38ea90,4123,sao paulo,SP,Isaque da Rosa
b5f0712d22a873b6797ab6cc65c3fcba,2316,sao paulo,SP,Melissa Azevedo
3f9c56764fabca627406093dcb3ef0b4,22745,rio de janeiro,RJ,Valentim Barros
efb628aa07c8ca93d7db0d85b91a4f5a,26230,nova iguacu,RJ,Mariane Vieira
4e922959ae960d389249c378d1c939f5,12327,jacarei,SP,Rodrigo Vieira
47648caee88ccfe951fbb27fbf7b4cbe,9931,diadema,SP,Cauê Montenegro
ca4b77513ac2040591b0d8fae6958380,9190,sando andre,SP,Maria Liz Sales
7957cac1a02f45d0a4a7e45626382ec2,80320,curitiba,PR,Valentim Campos
4cc4fd4fdd406a85bbdc1f824b731bd7,85906,toledo,PR,Theo Abreu
b8630e1121437d41cb08e3c749c2c2e2,25070,duque de caxias,RJ,Dante Novais
cfe94489ddd337d1e29e12f2a7205d10,3178,sao paulo,SP,Arthur Miguel Viana
9cf787a239c1aa29dbd76f153dc13f9a,14403,franca,SP,Kaique Sousa
2a50b7ee5aebecc6fd0ff9784a4747d6,72580,brasilia,DF,Anna Liz Martins
d297f1055de2956aedfd3b04113dce3e,13382,nova odessa,SP,Arthur das Neves
2c3d56f92f360fb89d849b84e8f50eae,6420,barueri,SP,Thiago Rodrigues
3442033154be05bac582e173ef54fd12,5413,sao paulo,SP,Stella Sousa
78744a20ee2f80ba64f6804c25def2b8,50751,recife,PE,Maria Isis Dias
c990d6cf976a5718aaedc539f383ab88,13145,paulinia,SP,Luara Rios
94e93ce877be27a515118dbfd2c2be41,15502,votuporanga,SP,Enzo Gabriel Câmara
b566ab0ef88016e00422755e305103c6,37640,extrema,MG,Ana Vitória Cunha
d9cb0052a666de5308b32f32ad5f1b1c,15400,olimpia,SP,Yuri Gomes
a89e143d5211473ae18db9577ee34b64,13486,limeira,SP,Aurora Barros
1f2eebc0e970fd3c463e4f5d9652687a,1311,sao paulo,SP,Davi Miguel Montenegro
941554c5757b73ba0e50aa7732310afc,4142,sao paulo,SP,Emanuelly Barbosa
8581055ce74af1daba164fdbd55a40de,7112,guarulhos,SP,José da Mota
a9ae440659f48b7849df83e82734150b,9015,santo andre,SP,Vitor Hugo Borges
c963a25b8671419c6ce9eebe8fd03218,23943,angra dos reis rj,RJ,Lunna Fogaça
9485a23c0430ba1d58d359391606fce6,9015,santo andre,SP,Maria Vitória da Mata
0951a6e282947e09cd47969f4ed0b47f,6763,taboao da serra,SP,Theodoro Barros
52f0fe436a347ddad7ed5f9aa4e27eaa,1129,sao paulo,SP,Luara Sales
9c7fd21e0aa159b20da593371f08ff7c,6180,osasco,SP,Ana Lívia Pastor
c33847515fa6305ce6feb1e818569f13,88359,brusque,SC,Otávio Gonçalves
8b8cfc8305aa441e4239358c9f6f2485,86020,londrina,PR,Maysa da Cunha
2c00c85d30361cd2ced2969cffbbffa3,31160,belo horizonte,MG,Bárbara Costa
d4e4b5192cba4e0e66eb12a9d347239d,85904,toledo,PR,Alexandre Mendes
ade45994b717ccee333492330fbf037b,87505,umuarama,PR,Pedro Leão
bb5bd94c8f59cc050072d2930c869cac,5008,sao paulo,SP,Maria Cecília Siqueira
b05b432bf68945d4d9783f9e3ca29ee8,16200,birigui,SP,Julia Guerra
2a7dc43cecabf23403078e2188437d1d,4142,sao paulo,SP,Arthur da Conceição
578fa3a9cb6b6dceab39231ad59cdaca,60025,fortaleza,CE,Rhavi Nunes
615c3462099ffa940d37b17dfda19594,24855,rio de janeiro,RJ,Caio Costa
a3f0b55de503387383c7b1de3ad7f678,82400,curitiba,PR,Davi Lucas Aragão
6d7f8d9d594e28796b6b3205b00f459c,80050,curitiba,PR,Laura Freitas
7b7ed56ae755e2880f2b69632e839c1e,74230,goiania,GO,Raul Mendonça
4fae87d32467e18eb46e4a76a0a0b9ce,99670,ronda alta,RS,Kaique Porto
ea566164622c6b439516ab18062c42cd,5303,sao  paulo,SP,Gabriel Farias
821fb029fc6e495ca4f08a35d51e53a5,2030,sao paulo,SP,Enrico Cavalcante
d6ab728cf30867cf3f1a2e216ae2f9b7,3185,sao paulo,SP,Ana Clara da Rosa
1a932caad4f9d804097d7f8e615baed1,2976,sao paulo,SP,Mathias Lima
173d56ffbd4c56cb80fc3615487d712b,11370,sao vicente,SP,Clara Vasconcelos
2be17df1c49978426251562096c3cc09,88704,tubarao,SC,Theo Sousa
f7c31656c19db6275a8acadca289f426,14940,ibitinga,SP,Yago Martins
6025c79c035c3d772133b8b8238463b2,83327,pinhais/pr,PR,João Vitor Cassiano
c6381d2d013342748761e906d45aff76,93180,portao,RS,Sarah Pacheco
c500367424994318b9e779ff1ae9a330,13145,paulinia,SP,Gabrielly Gonçalves
19e0f40a907ec568c34bfac15de4f4a1,13478,americana,SP,Isabel Abreu
ecccfa2bb93b34a3bf033cc5d1dcdc69,81810,curitiba,PR,Diogo da Cruz
c66dccfb3f109511246da627dd5a2498,11900,registro,SP,Asafe da Rosa
d921b68bf747894be13a97ae52b0f386,35570,formiga,MG,Breno Novaes
929f342384a6607afe143d789ade1316,86065,londrina,PR,Natália Fonseca
e256a62e0ac58c0edfba09966142d561,81320,curitiba,PR,Ísis Cirino
b5b800c4065bebf4d3442311c9857344,3561,sao paulo,SP,Vitor Gabriel Andrade
c8417879a15366a17c30af34c798c332,4445,sao paulo,SP,Lucas Gabriel Melo
8dfbc5ff27df12f6cef751d3b9554222,80220,curitiba,PR,Lucca Nogueira
e732329483fd5f27367dd997b47f598a,89030,blumenau,SC,João Pastor
989becdce12ebc39863c2bceab6f3ca1,81730,curitiba,PR,Asafe da Mota
9f56a7a649097b166d8ed286ad86a15c,21041,rio de janeiro,RJ,Raquel Sá
c4d51195486dc781531876a7d00453d8,19023,presidente prudente,SP,Benjamin Garcia
98115075dd26cb8835946fc6086f5d30,9687,ao bernardo do campo,SP,Mariane Cavalcanti
2305ab43e846518f58dd9d59f3f54e96,8452,sao paulo,SP,Sophia Araújo
2528513dd95219a6013d4d05176e391a,6060,osasco,SP,João Porto
64c9a1db4e73e19aaafd3286dc448c96,82510,curitiba,PR,Lívia Barbosa
44ed138eca6214d572ce1d813fb0049b,92010,canoas,RS,Lara Costa
ce4755084bc097113867e6454f8f5e52,14090,ribeirao preto,SP,Davi Luiz Novaes
3e51f9cbe317bc3a88f2c76583811ee4,8032,sao paulo,SP,Yago Dias
204b4e07bddef3c9b317f70189135b22,37564,borda da mata,MG,Luiz Gustavo Pereira
921323538c9f1c4e816f2720eac02bea,1319,sao paulo,SP,Alexia Lopes
1464afc72f696af775557a821c2e253f,28630,nova friburgo,RJ,Milena Peixoto
77a515caa36327151d1cc6c32a9f00e1,9912,diadema,SP,Isabel Cardoso
32fdd5d44ecb43dfd6a24b9369eca144,35557,carmo do cajuru,MG,João Vitor da Mata
4b0fdb526525f9890eb145bf1534640e,14940,ibitinga,SP,Maria Luísa Gonçalves
1cd9e0cc1839d55516843def5600816d,3951,sao paulo,SP,Mariah Lopes
7fc87cc3e89b3d1d5cabdca32f8485aa,7123,guarulhos,SP,Bruno Marques
0c7f30ae9b147eca07affbef92832a6a,84020,ponta grossa,PR,Maria Laura Jesus
e09887ca8c7bf8a4621ce481820414ef,8431,sao paulo,SP,Apollo Dias
318f287a62ab7ac10b703ac37435a231,4773,sao paulo,SP,Alexia da Rocha
52bb00821bcdd358a5a5a27e1f6be5a1,6268,osasco,SP,Cauã Jesus
acb6c2ca5c82411c1fdb88d5fd5eb95e,3423,sao paulo,SP,Ana Júlia Farias
26e2e5033827d2ba53929f43e03d8ffe,2611,sao paulo,SP,Maria Júlia Peixoto
55dedd83e501d8248880557d9073cbfd,22061,rio de janeiro,RJ,Ravi Martins
5b179e9e8cc7ab6fd113a46ca584da81,5424,sao paulo,SP,André Cunha
ffdd9f82b9a447f6f8d4b91554cc7dd3,80030,curitiba,PR,Laís Pastor
4eeb99008a0f59d2c7759c59f9a346eb,6807,embu das artes,SP,Murilo Gomes
f3511c85f59f8dec53d140501ee8e7a8,80045,curitiba,PR,Benício Carvalho
60da8bfa7eebe230b7d66ac4082d79b3,15940,fernando prestes,SP,Otto Novaes
2c538755f1ca9540af144f266e70df6c,39801,castro pires,MG,Pietro Farias
cb41bfbcbda0aea354a834ab222f9a59,3520,sao paulo,SP,Felipe Rezende
2379bdc3888025689a9deb7b141507d5,13806,mogi mirim,SP,Luara Duarte
5ee7fd217d08dfe5d3e2f51f96a12c9a,13880,vargem grande do sul,SP,Otávio da Rocha
a414555ce331b8c8aea4a9cb8395194d,3638,sao paulo,SP,Emilly Pastor
92992bec39dde5766f590d3b1f46d465,4310,sao paulo,SP,Laura Cavalcante
834f8533b2ecb6598dd004ff3de7203a,5181,sao paulo,SP,Maria Liz Novaes
b5f49fe968dff6b112861e6cd8e192ef,80710,curitiba,PR,Zoe Costa
b26741d31a563d769b4af0465ab20c56,88061,florianopolis,SC,Bárbara Pereira
f7315bb81aea4ddca2d39e249a801c98,7082,guarulhos,SP,Ana Júlia Vasconcelos
8e2b3afb420011ef0c88c9d5f11ea526,13060,campinas,SP,Lucas Cavalcante
8fff28c4263ddec387f28d237fb42773,5594,sao paulo,SP,Raquel Fogaça
0ddefe3c7a032b91f4e25b9c3a08fca1,9721,sao bernardo do campo,SP,Lucas Gabriel Cunha
730937bf88cb151eb2eb849f642fc213,13500,rio claro,SP,Lucas Silva
cc3d14116804f7209f3884f6367f1152,82940,curitiba,PR,Arthur Gabriel Rios
5dc203c7b84a0e71e878a179de05fb9a,17580,pompeia,SP,Gabrielly Gomes
440dd6ab244315c632130ecfb63827b1,15502,votuporanga,SP,Melissa Novaes
66fd84ee7528c0c0de85d0f44a73d5ab,98975,campina das missoes,RS,José Miguel Gomes
fec6912baad85d41729669edd6b4d3b8,14110,ribeirao preto,SP,Anthony Oliveira
666658b8da8370f30e1f89893b1de5e6,3658,sao paulo,SP,Davi Lucca Nogueira
f3c38ab652836d21de61fb8314b69182,1206,sao paulo,SP,Joana Albuquerque
90b57083da5d803237da74daec6dcb2b,80730,curitiba,PR,Clara Barbosa
45d33f715e24d15a6ccf5c17b3a23e3c,18015,sorocaba,SP,Thomas Monteiro
1bb3812d5f0747a3ab7348f199001a10,4708,sao paulo,SP,Cauã Aragão
c33a5c3c983090c8b78a28e65052a20d,88802,criciuma,SC,Gustavo Henrique Alves
003554e2dce176b5555353e4f3555ac8,74565,goiania,GO,Lucas Gabriel Martins
16090f2ca825584b5a147ab24aa30c86,12940,atibaia,SP,Alexandre da Conceição
5659d77e8d90378e39b960ad5956f64e,12062,taubate,SP,Olívia Alves
b561927807645834b59ef0d16ba55a24,2955,sao paulo,SP,Vicente Sampaio
28d162ab86bb49d719c32f0ee6186eaa,14079,ribeirao preto,SP,Antony Martins
e06f09ec0a4aca210779cf1cfc63cf19,4773,sao paulo,SP,Daniel Souza
